t,x_true,y_white,y_bias,y_drift,y_quant,y_late,y_drop,y_out,y_combo
5.040000000000000036e+00,-1.757443018184022820e+00,-1.568069352041630005e+00,-1.063526378799425576e+00,-1.693164607648370179e+00,-1.700000000000000178e+00,-2.489511063385087208e+00,-1.686366916846250508e+00,-1.759381816845926760e+00,-2.400000000000000355e+00
5.049999999999999822e+00,-1.698869706449332773e+00,-1.669734759713485506e+00,-1.455018350147699202e+00,-1.563442192519085339e+00,-1.600000000000000089e+00,-2.473752484146281905e+00,-1.760888609264558813e+00,-1.756453808594695465e+00,-2.400000000000000355e+00
5.060000000000000497e+00,-1.642253892662957737e+00,-2.224552816514876241e+00,-8.296144660369582091e-01,-1.538493766020575970e+00,-1.700000000000000178e+00,-2.599951559489565245e+00,-1.612174301943973154e+00,-1.714669979884963613e+00,-2.300000000000000266e+00
5.070000000000000284e+00,-1.588116261278892605e+00,-1.321530364574226457e+00,-6.754826504232717133e-01,-1.537730912921065674e+00,-1.500000000000000000e+00,-2.470422049447801083e+00,-1.605902277917102827e+00,-1.589509392286654998e+00,-2.500000000000000000e+00
5.080000000000000071e+00,-1.536943254125668012e+00,-1.571562592302005346e+00,-6.494887984825863381e-01,-1.552679828569094145e+00,-1.500000000000000000e+00,-2.440645168976097068e+00,-1.593122973607001835e+00,-1.606861181936664718e+00,-2.400000000000000355e+00
5.089999999999999858e+00,-1.489182187463918172e+00,-1.623357251063364037e+00,-7.849958137933129576e-01,-1.439020064675108568e+00,-1.500000000000000000e+00,-2.484235975697771437e+00,-1.528702870670501923e+00,-1.463175480216476698e+00,-2.300000000000000266e+00
5.100000000000000533e+00,-1.445236768576283470e+00,-1.567099570040907164e+00,-5.682922881665187775e-01,-1.295969260815005741e+00,-1.500000000000000000e+00,-2.496461798911021823e+00,nan,-1.471608033498674750e+00,-2.300000000000000266e+00
5.110000000000000320e+00,-1.405463057146703498e+00,-1.626820394290557026e+00,-7.818639074397241151e-01,-1.415490882048713095e+00,-1.400000000000000133e+00,-2.535656093289627488e+00,-1.457302241828985379e+00,-1.377738108777539328e+00,-2.200000000000000178e+00
5.120000000000000107e+00,-1.370165912192580659e+00,-1.449068938637101400e+00,-8.812072737823364310e-01,-1.363779162238425435e+00,-1.400000000000000133e+00,-2.381743855060037163e+00,-1.395613080185472921e+00,-1.333871601284359665e+00,-2.200000000000000178e+00
5.129999999999999893e+00,-1.339595960408122455e+00,-1.221915048714257379e+00,-7.323480041647554284e-01,-1.348078766390895966e+00,-1.400000000000000133e+00,-2.378355149132883373e+00,-1.381402259072906924e+00,-1.304932998322272164e+00,-2.300000000000000266e+00
5.139999999999999680e+00,-1.313947116509718516e+00,-1.540071126372376531e+00,-8.380254216046837401e-01,-1.259043650608363762e+00,-1.300000000000000044e+00,-2.282682875209945728e+00,-1.291296542534729808e+00,-1.358637728731892258e+00,-2.200000000000000178e+00
5.150000000000000355e+00,-1.293354680598127304e+00,-1.256908861683510459e+00,-3.320597030772312608e-01,-1.278729190408816496e+00,-1.300000000000000044e+00,-2.228685356801554551e+00,-1.281250089929079294e+00,-1.281468635055138305e+00,-2.100000000000000089e+00
5.160000000000000142e+00,-1.277894031723395329e+00,-1.402168387977239083e+00,-1.143609340032153199e+00,-1.139201636784468175e+00,-1.400000000000000133e+00,-2.206887001876979060e+00,-1.288275342942697854e+00,-1.233289908450303729e+00,-2.000000000000000000e+00
5.169999999999999929e+00,-1.267579930815881273e+00,-1.324692479908944120e+00,-6.032672391923490363e-01,-1.344990317800017765e+00,-1.300000000000000044e+00,-2.225535674858004409e+00,-1.188856704528040265e+00,-1.242950280579796507e+00,-2.000000000000000000e+00
5.179999999999999716e+00,-1.262366439991424283e+00,-1.341691352665720371e+00,-8.140255209591740204e-01,-1.318017560756446160e+00,-1.300000000000000044e+00,-2.098459878007940649e+00,-1.164136895420285533e+00,-1.235358207080599513e+00,-1.900000000000000133e+00
5.190000000000000391e+00,-1.262147459012403328e+00,-1.206569164722646637e+00,-7.551126334252779015e-01,-1.141720461533328956e+00,-1.100000000000000089e+00,-2.036518591272335588e+00,-1.272564388246675282e+00,-1.289866417239512453e+00,-1.900000000000000133e+00
5.200000000000000178e+00,-1.266757873452426963e+00,-1.070533907815564234e+00,-5.123374832275475743e-01,-1.117624411742212720e+00,-1.200000000000000178e+00,-1.955438644550196114e+00,-1.246866117235506666e+00,-1.259111223083244191e+00,-1.900000000000000133e+00
5.209999999999999964e+00,-1.275975302933431088e+00,-1.283822413117380767e+00,-6.757607282744990673e-01,-1.166968066446463448e+00,-1.300000000000000044e+00,-1.843431325323262149e+00,-1.186843648615219848e+00,-1.226489352790615994e+00,-1.700000000000000178e+00
5.219999999999999751e+00,-1.289522431742383235e+00,-1.115987844887563307e+00,-4.615619974446505958e-01,-1.064651897361148070e+00,-1.300000000000000044e+00,-1.836172127286128886e+00,-1.238230658414585017e+00,-1.312592322875915540e+00,-1.700000000000000178e+00
5.230000000000000426e+00,-1.307069898252002593e+00,-1.016003663169521953e+00,-7.221717054921187318e-01,-1.160454244527850509e+00,-1.300000000000000044e+00,-1.718017310033233880e+00,-1.268816436628655620e+00,-1.391570136373103894e+00,-1.600000000000000089e+00
5.240000000000000213e+00,-1.328239713925117860e+00,-1.622638073872632702e+00,-7.407755058108217439e-01,-1.358634959733393766e+00,-1.400000000000000133e+00,-1.773360845455018486e+00,-1.350947754942835921e+00,-1.353353149451094861e+00,-1.700000000000000178e+00
5.250000000000000000e+00,-1.352609177332700696e+00,-1.201516065236830411e+00,-7.220992343112265788e-01,-1.404219616725709718e+00,-1.400000000000000133e+00,-1.713840277002627976e+00,-1.391886909866771882e+00,-1.375038285840783248e+00,nan
5.259999999999999787e+00,-1.379715243614881626e+00,-1.444687943762805959e+00,-5.255023911769078904e-01,-1.362077545388091115e+00,-1.200000000000000178e+00,-1.644883394208702665e+00,-1.256083103520340361e+00,-1.377681410949685770e+00,-1.400000000000000133e+00
5.270000000000000462e+00,-1.409059305213553381e+00,-1.451111184370698970e+00,-9.328924766056426732e-01,-1.399399363553409437e+00,-1.500000000000000000e+00,-1.563252361055431416e+00,-1.492807663146556774e+00,-1.392931740585863887e+00,-1.300000000000000044e+00
5.280000000000000249e+00,-1.440112335550042033e+00,-1.250739949984715826e+00,-8.923433238829769909e-01,-1.343369312484638201e+00,-1.400000000000000133e+00,-1.534947205948546722e+00,-1.454430741267269456e+00,-1.468510257037890732e+00,-1.400000000000000133e+00
5.290000000000000036e+00,-1.472320343654628605e+00,-1.523654277885703845e+00,-9.722262076744471182e-01,-1.440308728861145582e+00,-1.300000000000000044e+00,-1.568023947198111001e+00,-1.523981746940157089e+00,-1.435076224326555128e+00,-1.400000000000000133e+00
5.299999999999999822e+00,-1.505110084612796051e+00,-1.635107426468907388e+00,-9.876094486896305202e-01,-1.464813101165338693e+00,-1.400000000000000133e+00,-1.518338988098953291e+00,-1.459173505359967260e+00,-1.399631918205717973e+00,-1.300000000000000044e+00
5.310000000000000497e+00,-1.537894968108156624e+00,-1.289844077011045087e+00,-1.171859336097199389e+00,-1.482820769971730845e+00,-1.400000000000000133e+00,-1.422144969986705476e+00,-1.524976653602657661e+00,-1.538372772217987405e+00,-1.300000000000000044e+00
5.320000000000000284e+00,-1.570081105339657501e+00,-1.364211703564932376e+00,-1.024286713513777425e+00,-1.481922366665487711e+00,-1.700000000000000178e+00,-1.412799649139515612e+00,-1.543815590968044216e+00,-1.629142943820671707e+00,-1.200000000000000178e+00
5.330000000000000071e+00,-1.601073433191930739e+00,-1.521245245646341671e+00,-9.098690901447182844e-01,-1.481793437804866942e+00,-1.500000000000000000e+00,-1.315100935510048696e+00,-1.535060218132004994e+00,-1.633666929500991571e+00,-1.200000000000000178e+00
5.339999999999999858e+00,-1.630281853755515487e+00,-1.069119204815397683e+00,-7.497048432711082011e-01,-1.542643049349420536e+00,-1.600000000000000089e+00,-1.219991241850712838e+00,-1.653376117263255507e+00,-1.623189878363004324e+00,-1.000000000000000000e+00
5.350000000000000533e+00,-1.657127327137186246e+00,-1.855598608031775676e+00,-9.613006293216126430e-01,-1.485288619632110674e+00,-1.800000000000000044e+00,-1.298167498407061471e+00,-1.547774455393059689e+00,-1.625750605196262244e+00,-1.100000000000000089e+00
5.360000000000000320e+00,-1.681047855970591254e+00,-2.006814089923903310e+00,-1.190742341254079184e+00,-1.576183392789858528e+00,-1.500000000000000000e+00,-1.340941515921153071e+00,-1.643813743323640608e+00,-1.707426253484913170e+00,-1.000000000000000000e+00
5.370000000000000107e+00,-1.701504301129377783e+00,-1.745428141522663790e+00,-8.154742757604505066e-01,-1.595223643207360986e+00,-1.600000000000000089e+00,-1.286070171117597027e+00,-1.677226729108153958e+00,-1.653243253487038933e+00,-1.100000000000000089e+00
5.379999999999999893e+00,-1.717985969847859229e+00,-1.945622332763567774e+00,-1.450580946349123046e+00,-1.524713054377101695e+00,-1.800000000000000044e+00,-1.205007309862359488e+00,-1.801228323289459698e+00,-1.707686611090817541e+00,-1.100000000000000089e+00
5.389999999999999680e+00,-1.730015919751030529e+00,-1.656802395491719926e+00,-1.031236028980348163e+00,-1.437295655078100864e+00,-1.700000000000000178e+00,-1.279382027886592388e+00,-1.630212757463209261e+00,-1.696018111853037968e+00,-1.100000000000000089e+00
5.400000000000000355e+00,-1.737155925162854331e+00,-1.855367021628349322e+00,-1.370129288468552531e+00,-1.672568338501257967e+00,-1.700000000000000178e+00,-1.240676488703553959e+00,-1.689581365914401445e+00,-1.685069248905407324e+00,-1.000000000000000000e+00
5.410000000000000142e+00,-1.739011055470598199e+00,-1.858996912801217372e+00,-1.161739143875426539e+00,-1.769747368003907750e+00,-1.800000000000000044e+00,-1.219023626570340912e+00,-1.663350732590556991e+00,-1.683405092367791234e+00,-1.200000000000000178e+00
5.419999999999999929e+00,-1.735233819239022424e+00,-1.733887542408109717e+00,-1.394335012970968402e+00,-1.795032459232967614e+00,-1.800000000000000044e+00,-1.302286653322881849e+00,-1.722892292287280469e+00,-1.729501927341407841e+00,-1.200000000000000178e+00
5.429999999999999716e+00,-1.725527832151694252e+00,-1.893707649419556160e+00,-1.420300131625890527e+00,-1.565239655074178948e+00,-1.700000000000000178e+00,-1.224611055783179303e+00,-1.788257838265972399e+00,-1.758088605229880752e+00,-1.200000000000000178e+00
5.440000000000000391e+00,-1.709650971663938979e+00,-2.093108314382937429e+00,-1.214864293721671817e+00,-1.791108887154316820e+00,-1.700000000000000178e+00,-1.369897615631648469e+00,-1.687439974484247429e+00,-1.739064122662203005e+00,-1.100000000000000089e+00
5.450000000000000178e+00,-1.687417986433476402e+00,-1.832770599283123802e+00,-7.388144140966561579e-01,-1.586863253674868801e+00,-1.700000000000000178e+00,-1.400106104609828428e+00,-1.696454029653919671e+00,-1.726517901574821101e+00,-1.200000000000000178e+00
5.459999999999999964e+00,-1.658702534099373294e+00,-1.518689319033662333e+00,-9.871298261284520148e-01,-1.450818606216470963e+00,-1.600000000000000089e+00,-1.376670515804420569e+00,-1.698408976966640171e+00,-1.704028614809566244e+00,-1.200000000000000178e+00
5.469999999999999751e+00,-1.623438626750981051e+00,-1.576629325593601472e+00,-8.457708475913812141e-01,-1.732153694790038223e+00,-1.600000000000000089e+00,-1.376306443496091658e+00,-1.571248677075206324e+00,-1.619231495443640867e+00,-1.200000000000000178e+00
5.480000000000000426e+00,-1.581621469408588609e+00,-1.395735151248087558e+00,-1.043990619886452587e+00,-1.468764803561721122e+00,-1.600000000000000089e+00,-1.548060642159603706e+00,-1.671968478878619990e+00,-1.579024488255566405e+00,-1.300000000000000044e+00
5.490000000000000213e+00,-1.533307682965540764e+00,-1.197705901080399205e+00,-9.262736369052396723e-01,-1.366708161094121188e+00,-1.600000000000000089e+00,-1.474158594387046772e+00,-1.525427210930007993e+00,-1.605691077007092460e+00,-1.300000000000000044e+00
5.500000000000000000e+00,-1.478614909256185328e+00,-1.303573347547454908e+00,-1.024892773172055627e+00,-1.340964856621385870e+00,-1.300000000000000044e+00,-1.499920211284529792e+00,-1.447092580918067251e+00,-1.585578165586010391e+00,-1.300000000000000044e+00
5.509999999999999787e+00,-1.417720802152161674e+00,-1.429480310464051218e+00,-9.286114248645914726e-01,-1.295316926855918371e+00,-1.400000000000000133e+00,-1.500683267973585089e+00,-1.464196496841696060e+00,-1.447469439273888936e+00,-5.944039241236410698e-01
5.520000000000000462e+00,-1.350861414788281589e+00,-1.500769124222002038e+00,-8.112940352585960024e-01,-1.452826778506347116e+00,-1.300000000000000044e+00,-1.595995633140296022e+00,-1.299352782428556230e+00,-1.261892483831634104e+00,-1.500000000000000000e+00
5.530000000000000249e+00,-1.278328999116212561e+00,-1.186057408582333439e+00,-4.899562952084156597e-01,-1.178082881754845657e+00,-1.300000000000000044e+00,-1.567358267296384167e+00,-1.358064449156996423e+00,-1.212853948288913353e+00,-1.400000000000000133e+00
5.540000000000000036e+00,-1.200469239917262065e+00,-8.801806893432974066e-01,-5.333718271553331558e-01,-1.237452433633341897e+00,-1.300000000000000044e+00,-1.693044506420582795e+00,-1.207792446460207447e+00,-1.302666003235760872e+00,-1.300000000000000044e+00
5.549999999999999822e+00,-1.117677951115731538e+00,-8.339035016374787279e-01,-6.573428487136676601e-01,-1.077202422738882781e+00,-1.100000000000000089e+00,-1.701041934621264184e+00,-1.224056846453646541e+00,-1.127991394933405500e+00,-1.500000000000000000e+00
5.560000000000000497e+00,-1.030397267662733096e+00,-8.438246829246767167e-01,-4.601865862039736799e-01,-9.071516372183130450e-01,-1.100000000000000089e+00,-1.691368365817170316e+00,-9.771466349794741824e-01,-9.924951151203249555e-01,-1.500000000000000000e+00
5.570000000000000284e+00,-9.391113713536057839e-01,-1.099235400737144541e+00,-5.045386841212257112e-01,-7.451434168273043390e-01,-1.000000000000000000e+00,-1.690749089162956631e+00,-8.988730655849602735e-01,-9.179769761520392146e-01,-1.500000000000000000e+00
5.580000000000000071e+00,-8.443417936471044882e-01,-7.281333874972280018e-01,-1.361796166232076000e-01,-6.899880226886390133e-01,-9.000000000000000222e-01,-1.622521046994243488e+00,-8.077507847685335696e-01,-8.000909725570404252e-01,-1.500000000000000000e+00
5.589999999999999858e+00,-7.466423428257061845e-01,-6.053892568664761553e-01,-9.101348663299177466e-02,-5.151379063861910579e-01,-6.000000000000000888e-01,-1.737650867573778735e+00,-7.267330137808057922e-01,-7.283088390208372065e-01,-1.500000000000000000e+00
5.600000000000000533e+00,-6.465937066286169266e-01,-4.019490852203583264e-01,7.088653738675912419e-03,-6.424570969782177343e-01,-7.000000000000000666e-01,-1.667400649208413910e+00,-5.897863347076258700e-01,-6.463481333986663691e-01,-1.500000000000000000e+00
5.610000000000000320e+00,-5.447977847657479167e-01,-7.974596482128248898e-01,1.977604033234679759e-01,-3.683354646653835274e-01,-5.000000000000000000e-01,-1.791375919616868373e+00,-5.608529103480516254e-01,-4.667096618981140810e-01,-1.500000000000000000e+00
5.620000000000000107e+00,-4.418718084476239150e-01,-5.806704907691463413e-01,2.733353340803402753e-01,-3.260176903489833689e-01,-5.000000000000000000e-01,-1.769559858980904066e+00,-4.671419164075794050e-01,-4.306093254226593947e-01,-1.600000000000000089e+00
5.629999999999999893e+00,-3.384423062168108176e-01,-3.108264870759708254e-01,5.519193259556882669e-01,-2.767968818611685755e-01,-4.000000000000000222e-01,-1.750143144498948589e+00,-3.043143077348589576e-01,-3.938885882919743175e-01,-1.700000000000000178e+00
5.639999999999999680e+00,-2.351389769173176103e-01,-2.101705441324079326e-01,2.267662377697042542e-01,-1.527803712675357417e-01,-3.000000000000000444e-01,-1.675009808433696179e+00,-2.064130276898963889e-01,-3.283717901593760091e-01,-1.500000000000000000e+00
5.650000000000000355e+00,-1.325885315762515559e-01,-2.539703868925042851e-01,6.187147088084778979e-01,4.516985159779805803e-02,-1.000000000000000056e-01,-1.674039258444952161e+00,-1.169886591281333876e-01,-1.238136419550128903e-01,-1.500000000000000000e+00
5.660000000000000142e+00,-3.140856628503113646e-02,6.853559886017568381e-02,5.426960395167396145e-01,1.764663110998934414e-01,-1.000000000000000056e-01,-1.604492990702061528e+00,-1.534195797247785154e-02,-3.746268514602102417e-02,-1.400000000000000133e+00
5.669999999999999929e+00,6.779847214576048553e-02,9.247642356768538685e-03,8.568069406093589135e-01,2.943954948556690154e-02,0.000000000000000000e+00,-1.638519830557945589e+00,7.180516462440592051e-02,5.107545812199198315e-02,-1.500000000000000000e+00
5.679999999999999716e+00,1.644511669209055282e-01,3.854740138734934485e-01,6.756718806763357676e-01,4.197825459021956029e-01,1.000000000000000056e-01,-1.579356509415834386e+00,2.539314450467001216e-01,1.562598430048943443e-01,-1.400000000000000133e+00
5.690000000000000391e+00,2.579947990992442763e-01,1.609608034809570376e-01,5.465820171910802383e-01,2.697773566304469406e-01,3.000000000000000444e-01,-1.562909156196934601e+00,1.660784112914225896e-01,2.696349901265004401e-01,-1.300000000000000044e+00
5.700000000000000178e+00,3.479067454009562299e-01,3.875956644246887350e-01,8.752106782923317896e-01,4.489129404332671269e-01,4.000000000000000222e-01,-1.514513272645679809e+00,3.511613339563898761e-01,3.794939632849122502e-01,-1.300000000000000044e+00
5.709999999999999964e+00,4.337015515753722128e-01,1.556166185285329240e-02,9.207608397308356674e-01,5.627858835030672413e-01,5.000000000000000000e-01,-1.450781398497977603e+00,4.250642413485316018e-01,4.559108029254660410e-01,-1.300000000000000044e+00
5.719999999999999751e+00,5.149356301970112737e-01,5.555678712519062090e-01,9.139669044505288609e-01,5.782721228740356212e-01,4.000000000000000222e-01,-1.274768240451282786e+00,5.101512567443245993e-01,5.011358992976641114e-01,-1.100000000000000089e+00
5.730000000000000426e+00,5.912115355506626369e-01,4.587731759866929826e-01,1.127679240352231549e+00,4.855590831907675708e-01,5.000000000000000000e-01,-1.312868067266972139e+00,6.320118494122846098e-01,5.682718135051066932e-01,-1.100000000000000089e+00
5.740000000000000213e+00,6.621817725365979346e-01,8.037881966622532071e-01,1.495346488876182489e+00,7.185427069849097403e-01,6.000000000000000888e-01,-1.190924668940295916e+00,5.834614816273485660e-01,5.979259910947033463e-01,-1.000000000000000000e+00
5.750000000000000000e+00,7.275521012327814674e-01,6.933623582860340973e-01,1.272166936025701078e+00,8.756674016542781436e-01,8.000000000000000444e-01,-1.130147633419307462e+00,8.106267677343350631e-01,7.517805726620010454e-01,-8.000000000000000444e-01
5.759999999999999787e+00,7.870843038433428251e-01,1.032423013843060122e+00,1.529146512311470474e+00,8.529504709647226512e-01,8.000000000000000444e-01,-1.040527029591825636e+00,7.758015261891471059e-01,8.200234335104180650e-01,-6.000000000000000888e-01
5.770000000000000462e+00,8.405983861917853961e-01,7.347046785339783614e-01,1.717127937701428797e+00,9.954283123080224227e-01,9.000000000000000222e-01,-9.026255755323978613e-01,7.754425360754980678e-01,8.511634964473863141e-01,-9.000000000000000222e-01
5.780000000000000249e+00,8.879741916267926971e-01,6.016529548106470671e-01,1.697692725172262440e+00,9.982138954632069350e-01,1.000000000000000000e+00,-7.035123170644830282e-01,9.121499577476022136e-01,8.288032480033351579e-01,-7.000000000000000666e-01
5.790000000000000036e+00,9.291524111421424204e-01,9.770377839995297853e-01,1.630228219307604975e+00,1.081247806644867193e+00,1.100000000000000089e+00,-8.181583019049201155e-01,8.070689039584765245e-01,9.037207009945850134e-01,-5.000000000000000000e-01
5.799999999999999822e+00,9.641349796086599033e-01,1.080035770595367151e+00,1.753545461589200549e+00,1.143058894885606191e+00,1.000000000000000000e+00,-6.713416520657550235e-01,8.986161162346650855e-01,9.506809680343177860e-01,-4.000000000000000222e-01
5.810000000000000497e+00,9.929848542152497348e-01,8.445437607147563419e-01,1.520336019919349635e+00,1.312868197535351333e+00,1.000000000000000000e+00,-5.935271586098838092e-01,9.810182432216286719e-01,1.009963942150399419e+00,-4.000000000000000222e-01
5.820000000000000284e+00,1.015825177453853589e+00,7.573653245341227525e-01,1.373543042533971192e+00,1.181654984480474901e+00,1.000000000000000000e+00,-4.065021830463657615e-01,1.033495372319785277e+00,9.982380564805302114e-01,-3.000000000000000444e-01
5.830000000000000071e+00,1.032837833197966404e+00,1.183876450842083372e+00,1.349700365819373138e+00,1.264077134889181941e+00,1.100000000000000089e+00,-3.268292295777959211e-01,9.918779596342295335e-01,9.538575662707093894e-01,-2.000000000000000111e-01
5.839999999999999858e+00,1.044261410552138614e+00,1.254377659725465444e+00,1.835011839283315904e+00,1.125943590657773719e+00,1.000000000000000000e+00,-2.050243309198557518e-01,1.028896270927140755e+00,1.032697609432555730e+00,-0.000000000000000000e+00
5.850000000000000533e+00,1.050388596130079844e+00,1.196485697262283487e+00,1.924430102139826237e+00,1.222126836450710519e+00,1.200000000000000178e+00,-1.251819326596471660e-01,1.117978379841764847e+00,1.095792133385688816e+00,1.000000000000000056e-01
5.860000000000000320e+00,1.051563021189920732e+00,1.069740678642702836e+00,1.603378224324329526e+00,1.047798926419021059e+00,1.000000000000000000e+00,-5.113539544368161938e-02,1.037622128726484627e+00,1.094544144734806546e+00,2.000000000000000111e-01
5.870000000000000107e+00,1.048175595559580398e+00,1.048425806616039457e+00,1.662919774960962327e+00,1.236598443430298122e+00,1.000000000000000000e+00,-6.579621228317034110e-02,1.104804549733539032e+00,1.051685490836865799e+00,2.000000000000000111e-01
5.879999999999999893e+00,1.040660365467065418e+00,1.366617674361501500e+00,1.201577929642879239e+00,1.249841855391498058e+00,1.100000000000000089e+00,1.560496034907183360e-01,1.041891758353711950e+00,9.731381175237858727e-01,3.000000000000000444e-01
5.889999999999999680e+00,1.029489937197217708e+00,1.189804989386934242e+00,1.779365933439799985e+00,1.039258289009633796e+00,1.100000000000000089e+00,2.067125341844410213e-01,9.916251548555981010e-01,1.036034367604837358e+00,4.000000000000000222e-01
5.900000000000000355e+00,1.015170512880367415e+00,8.346615854209916696e-01,1.603326580113709099e+00,1.218633691190869506e+00,1.000000000000000000e+00,3.722833608611878509e-01,9.886262174790643176e-01,1.000464806629430381e+00,7.000000000000000666e-01
5.910000000000000142e+00,9.982365886339262806e-01,7.840803412438011044e-01,1.246274704962122115e+00,1.170053271983918064e+00,1.000000000000000000e+00,4.873572509911032746e-01,9.094605403681791378e-01,9.703664355116655704e-01,7.000000000000000666e-01
5.919999999999999929e+00,9.792453686870322693e-01,1.104453179881817126e+00,1.684333123343332517e+00,1.207353278236138916e+00,9.000000000000000222e-01,4.448086161706406028e-01,9.463815842606196904e-01,1.001196529533928903e+00,8.000000000000000444e-01
5.929999999999999716e+00,9.587709519853607754e-01,1.105269478772065384e+00,1.684462492140791801e+00,1.134325645397773030e+00,1.000000000000000000e+00,6.077547457655725349e-01,9.877353294433599551e-01,9.148146969269137507e-01,9.000000000000000222e-01
5.940000000000000391e+00,9.373983500698769289e-01,8.158561134738269160e-01,1.709123396800196204e+00,1.041335739333715038e+00,9.000000000000000222e-01,6.117125963397216371e-01,9.298952463291171311e-01,8.289126861989249972e-01,8.000000000000000444e-01
5.950000000000000178e+00,9.157173967262308700e-01,7.651985267595261542e-01,1.503435517153087542e+00,9.342899210517880970e-01,9.000000000000000222e-01,6.184263968743085593e-01,9.010887545549129962e-01,9.570258426530027229e-01,8.000000000000000444e-01
5.959999999999999964e+00,8.943166109933868846e-01,1.087559890486867298e+00,1.553372803541122726e+00,1.004921496860760044e+00,9.000000000000000222e-01,7.817467242228312019e-01,8.996565263820541780e-01,9.464696527223186440e-01,1.000000000000000000e+00
5.969999999999999751e+00,8.737770755900513553e-01,8.117219047530591647e-01,1.314097138895762740e+00,1.024209344469602101e+00,9.000000000000000222e-01,9.014734676420554926e-01,8.633714067103861467e-01,9.421267766244200148e-01,1.100000000000000089e+00
5.980000000000000426e+00,8.546663926608890627e-01,1.022096060267192463e+00,1.737606476064727623e+00,8.541855479547515451e-01,9.000000000000000222e-01,9.355979439891272120e-01,8.670696316454425956e-01,8.873470160401754070e-01,1.100000000000000089e+00
5.990000000000000213e+00,8.375327779623912283e-01,6.180794939871394611e-01,1.382734462404318965e+00,8.644275338036075951e-01,8.000000000000000444e-01,9.421801147499567763e-01,8.348965297741678393e-01,8.579373174389031131e-01,1.000000000000000000e+00
6.000000000000000000e+00,8.228993532094626140e-01,6.268536957158223899e-01,1.679005303166767993e+00,7.029753008052352925e-01,9.000000000000000222e-01,9.112866275196191967e-01,8.041241857870752296e-01,7.851443328740805860e-01,1.100000000000000089e+00
6.009999999999999787e+00,8.112586943014523655e-01,4.712466881255275020e-01,1.527402528679013383e+00,9.015105765724372722e-01,7.000000000000000666e-01,1.062661945775294159e+00,8.075994337400884682e-01,7.323612004890294180e-01,1.300000000000000044e+00
6.020000000000000462e+00,8.030676905613214345e-01,7.976686916005154560e-01,1.370957340242470623e+00,9.586603558580151230e-01,6.000000000000000888e-01,9.887484954402228077e-01,8.987937858947966374e-01,8.625792178908283647e-01,1.200000000000000178e+00
6.030000000000000249e+00,7.987427669798321528e-01,7.194027296828486850e-01,1.666376121985789327e+00,9.879550555385353539e-01,8.000000000000000444e-01,9.511225777435170503e-01,8.062949572524057418e-01,8.536835528095493286e-01,1.200000000000000178e+00
6.040000000000000036e+00,7.986555177897203261e-01,4.648470324447521174e-01,1.284485309992918101e+00,7.226397474665130494e-01,9.000000000000000222e-01,1.020113544625711466e+00,7.930907354193476033e-01,6.844310359647565178e-01,1.300000000000000044e+00
6.049999999999999822e+00,8.031287955399357692e-01,8.348847932794082327e-01,1.489249598371720218e+00,9.238743486158288443e-01,7.000000000000000666e-01,1.069950459260136322e+00,7.849349067664960211e-01,7.306863924650737196e-01,1.100000000000000089e+00
6.060000000000000497e+00,8.124332952389780038e-01,7.077990977674241124e-01,1.454795281433414633e+00,8.077575920745241334e-01,8.000000000000000444e-01,1.011595704131323270e+00,8.153846367863853972e-01,8.244799613868344368e-01,1.300000000000000044e+00
6.070000000000000284e+00,8.267846681359187766e-01,7.832616841942821040e-01,1.416637723547731431e+00,1.081436353183068411e+00,8.000000000000000444e-01,1.056434968081399361e+00,8.474024313741168601e-01,7.683777751724769622e-01,1.300000000000000044e+00
6.080000000000000071e+00,8.463411943578222907e-01,1.125765564087194193e+00,1.498537616526221417e+00,8.673280968506755784e-01,8.000000000000000444e-01,1.025138794285037402e+00,9.538403184915588140e-01,7.803539390057532277e-01,1.300000000000000044e+00
6.089999999999999858e+00,8.712020379776777013e-01,1.065065448335661857e+00,1.624660890931606261e+00,8.548895580526451043e-01,9.000000000000000222e-01,1.083899123677233067e+00,7.486766685322576720e-01,9.103477266078737751e-01,1.200000000000000178e+00
6.100000000000000533e+00,9.014061022039562276e-01,1.000350492753885989e+00,1.444049528597137755e+00,1.130888011447171104e+00,9.000000000000000222e-01,1.013206510468411814e+00,9.292833991061346666e-01,9.240954411237033428e-01,1.300000000000000044e+00
6.110000000000000320e+00,9.369314963214629977e-01,8.715537473168059046e-01,1.456396326970977873e+00,9.592808428305111823e-01,9.000000000000000222e-01,9.945923117031366667e-01,9.316922465001860054e-01,9.411363982263565298e-01,1.300000000000000044e+00
6.120000000000000107e+00,9.776956198340813753e-01,7.411037515799092645e-01,1.554972734168948323e+00,1.068149902634193182e+00,1.000000000000000000e+00,8.983132705199007306e-01,9.603917173787630546e-01,9.361596046151829942e-01,1.200000000000000178e+00
6.129999999999999893e+00,1.023555863025964907e+00,8.931950327357629504e-01,1.531830923995765037e+00,9.583578198420771299e-01,1.100000000000000089e+00,1.007079056883738888e+00,1.127259767077125385e+00,9.498364349609282886e-01,1.100000000000000089e+00
6.140000000000000568e+00,1.074310916931486171e+00,9.999528330235311069e-01,1.497484456706921874e+00,1.373453387522509006e+00,1.000000000000000000e+00,9.873759440903761009e-01,1.019003050215340211e+00,1.101783223446982873e+00,1.200000000000000178e+00
